Id_Venda;Ordem_Compra;Data_Venda;SKU;ID_Cliente;Qtd_Vendida
SO73622;3;23/06/2022;HL166;28234;2
SO73623;1;23/06/2022;HL5;25042;1
SO73623;2;23/06/2022;HL261;25042;1
SO73624;1;23/06/2022;HL249;28193;1
SO73624;2;23/06/2022;HL176;28193;1
SO73625;1;23/06/2022;HL291;20753;1
SO73626;1;23/06/2022;HL271;23870;1
SO73626;2;23/06/2022;HL225;23870;1
SO73626;3;23/06/2022;HL2;23870;1
SO73626;4;23/06/2022;HL216;23870;2
SO73626;5;23/06/2022;HL153;23870;2
SO73627;1;23/06/2022;HL293;28189;1
SO73627;2;23/06/2022;HL167;28189;2
SO73627;3;23/06/2022;HL216;28189;2
SO73627;4;23/06/2022;HL225;28189;2
SO73628;1;23/06/2022;HL93;20736;1
SO73628;2;23/06/2022;HL226;20736;2
SO73629;1;23/06/2022;HL216;19314;1
SO73629;2;23/06/2022;HL268;19314;1
SO73629;3;23/06/2022;HL226;19314;2
SO73630;1;23/06/2022;HL269;19313;1
SO73630;2;23/06/2022;HL226;19313;2
SO73630;3;23/06/2022;HL152;19313;3
SO73631;1;23/06/2022;HL92;28751;1
SO73631;2;23/06/2022;HL2;28751;1
SO73631;3;23/06/2022;HL164;28751;2
SO73631;4;23/06/2022;HL166;28751;2
SO73632;1;23/06/2022;HL291;28527;1
SO73632;2;23/06/2022;HL167;28527;2
SO73632;3;23/06/2022;HL225;28527;2
SO73633;1;23/06/2022;HL291;28511;1
SO73633;2;23/06/2022;HL164;28511;2
SO73633;3;23/06/2022;HL6;28511;2
SO73633;4;23/06/2022;HL166;28511;2
SO73634;1;23/06/2022;HL293;25595;1
SO73634;2;23/06/2022;HL164;25595;2
SO73634;3;23/06/2022;HL166;25595;2
SO73635;1;23/06/2022;HL248;11425;1
SO73635;2;23/06/2022;HL5;11425;1
SO73636;1;23/06/2022;HL248;25458;1
SO73636;2;23/06/2022;HL228;25458;3
SO73637;1;23/06/2022;HL249;13647;1
SO73638;1;23/06/2022;HL216;26924;1
SO73638;2;23/06/2022;HL293;26924;1
SO73638;3;23/06/2022;HL167;26924;2
SO73638;4;23/06/2022;HL225;26924;2
SO73639;1;23/06/2022;HL247;13957;1
SO73639;2;23/06/2022;HL6;13957;2
SO73640;1;23/06/2022;HL250;13631;1
SO73640;2;23/06/2022;HL164;13631;2
SO73640;3;23/06/2022;HL166;13631;2
SO73641;1;23/06/2022;HL250;11919;1
SO73641;2;23/06/2022;HL160;11919;1
SO73641;3;23/06/2022;HL164;11919;2
SO73641;4;23/06/2022;HL166;11919;3
SO73642;1;24/06/2022;HL270;22958;1
SO73642;2;24/06/2022;HL1;22958;1
SO73642;3;24/06/2022;HL226;22958;3
SO73642;4;24/06/2022;HL216;22958;3
SO73643;1;24/06/2022;HL164;11972;1
SO73643;2;24/06/2022;HL6;11972;2
SO73643;3;24/06/2022;HL166;11972;2
SO73644;1;24/06/2022;HL215;16628;2
SO73644;2;24/06/2022;HL223;16628;2
SO73645;1;24/06/2022;HL223;18727;2
SO73645;2;24/06/2022;HL167;18727;3
SO73646;1;24/06/2022;HL215;18280;1
SO73646;2;24/06/2022;HL223;18280;3
SO73647;1;24/06/2022;HL161;26147;1
SO73647;2;24/06/2022;HL169;26147;2
SO73648;1;24/06/2022;HL162;26441;1
SO73648;2;24/06/2022;HL169;26441;2
SO73649;1;24/06/2022;HL217;28924;3
SO73650;1;24/06/2022;HL227;16181;1
SO73650;2;24/06/2022;HL216;16181;2
SO73651;1;24/06/2022;HL171;11115;2
SO73652;1;24/06/2022;HL167;19617;2
SO73652;2;24/06/2022;HL217;19617;2
SO73652;3;24/06/2022;HL228;19617;2
SO73653;1;24/06/2022;HL178;14344;1
SO73653;2;24/06/2022;HL6;14344;2
SO73654;1;24/06/2022;HL164;16919;2
SO73654;2;24/06/2022;HL166;16919;2
SO73655;1;24/06/2022;HL75;21509;1
SO73655;2;24/06/2022;HL164;21509;2
SO73655;3;24/06/2022;HL165;21509;2
SO73656;1;24/06/2022;HL275;17979;1
SO73656;2;24/06/2022;HL1;17979;1
SO73656;3;24/06/2022;HL164;17979;2
SO73656;4;24/06/2022;HL165;17979;2
SO73657;1;24/06/2022;HL164;13537;1
SO73657;2;24/06/2022;HL76;13537;1
SO73657;3;24/06/2022;HL165;13537;2
SO73657;4;24/06/2022;HL172;13537;2
SO73658;1;24/06/2022;HL224;13567;1
SO73658;2;24/06/2022;HL75;13567;1
SO73658;3;24/06/2022;HL167;13567;2
SO73659;1;24/06/2022;HL76;12849;1
SO73659;2;24/06/2022;HL164;12849;2
SO73659;3;24/06/2022;HL165;12849;2
SO73660;1;24/06/2022;HL165;15668;1
SO73660;2;24/06/2022;HL73;15668;1
SO73660;3;24/06/2022;HL164;15668;2
SO73661;1;24/06/2022;HL74;22810;1
SO73661;2;24/06/2022;HL5;22810;1
SO73662;1;24/06/2022;HL77;20562;1
SO73663;1;24/06/2022;HL5;11735;1
SO73664;1;24/06/2022;HL2;27916;1
SO73664;2;24/06/2022;HL217;27916;2
SO73665;1;24/06/2022;HL217;11131;2
SO73666;1;24/06/2022;HL5;23674;1
SO73666;2;24/06/2022;HL215;23674;2
SO73666;3;24/06/2022;HL223;23674;2
SO73667;1;24/06/2022;HL160;11861;1
SO73667;2;24/06/2022;HL215;11861;2
SO73667;3;24/06/2022;HL223;11861;3
SO73668;1;24/06/2022;HL5;23889;1
SO73668;2;24/06/2022;HL215;23889;2
SO73668;3;24/06/2022;HL223;23889;2
SO73669;1;24/06/2022;HL223;23700;1
SO73670;1;24/06/2022;HL1;22051;1
SO73670;2;24/06/2022;HL164;22051;2
SO73670;3;24/06/2022;HL165;22051;2
SO73671;1;24/06/2022;HL174;21591;1
SO73671;2;24/06/2022;HL164;21591;2
SO73671;3;24/06/2022;HL165;21591;2
SO73672;1;24/06/2022;HL165;21142;1
SO73672;2;24/06/2022;HL174;21142;1
SO73672;3;24/06/2022;HL164;21142;2
SO73672;4;24/06/2022;HL171;21142;2
SO73673;1;24/06/2022;HL162;19664;1
SO73673;2;24/06/2022;HL6;19664;2
SO73674;1;24/06/2022;HL164;24488;2
SO73674;2;24/06/2022;HL6;24488;3
SO73675;1;24/06/2022;HL227;28433;1
SO73676;1;24/06/2022;HL178;19367;1
SO73676;2;24/06/2022;HL164;19367;2
SO73677;1;24/06/2022;HL217;14529;2
SO73677;2;24/06/2022;HL228;14529;2
SO73677;3;24/06/2022;HL152;14529;2
SO73678;1;24/06/2022;HL2;21913;1
SO73678;2;24/06/2022;HL216;21913;2
SO73678;3;24/06/2022;HL225;21913;2
SO73679;1;24/06/2022;HL9;29418;1
SO73679;2;24/06/2022;HL228;29418;1
SO73679;3;24/06/2022;HL217;29418;2
SO73680;1;24/06/2022;HL167;23974;2
SO73680;2;24/06/2022;HL217;23974;2
SO73680;3;24/06/2022;HL228;23974;2
SO73681;1;24/06/2022;HL224;13095;1
SO73681;2;24/06/2022;HL5;13095;1
SO73681;3;24/06/2022;HL215;13095;2
SO73682;1;24/06/2022;HL224;12192;1
SO73682;2;24/06/2022;HL215;12192;2
SO73683;1;24/06/2022;HL224;13028;1
SO73683;2;24/06/2022;HL168;13028;1
SO73683;3;24/06/2022;HL215;13028;2
SO73684;1;24/06/2022;HL164;12879;2
SO73684;2;24/06/2022;HL165;12879;2
SO73684;3;24/06/2022;HL172;12879;2
SO73685;1;24/06/2022;HL6;12730;2
SO73686;1;24/06/2022;HL9;12322;1
SO73687;1;24/06/2022;HL286;16215;1
SO73687;2;24/06/2022;HL174;16215;1
SO73687;3;24/06/2022;HL164;16215;2
SO73687;4;24/06/2022;HL165;16215;2
SO73687;5;24/06/2022;HL171;16215;2
SO73688;1;24/06/2022;HL76;18518;1
SO73688;2;24/06/2022;HL177;18518;1
SO73688;3;24/06/2022;HL6;18518;2
SO73688;4;24/06/2022;HL172;18518;2
SO73689;1;24/06/2022;HL247;13792;1
SO73689;2;24/06/2022;HL177;13792;1
SO73689;3;24/06/2022;HL166;13792;2
SO73689;4;24/06/2022;HL164;13792;3
SO73690;1;24/06/2022;HL268;24475;1
SO73690;2;24/06/2022;HL178;24475;1
SO73690;3;24/06/2022;HL6;24475;2
SO73691;1;24/06/2022;HL94;27687;1
SO73691;2;24/06/2022;HL177;27687;1
SO73691;3;24/06/2022;HL6;27687;2
SO73692;1;24/06/2022;HL74;16631;1
SO73692;2;24/06/2022;HL167;16631;2
SO73693;1;24/06/2022;HL167;16347;1
SO73693;2;24/06/2022;HL77;16347;1
SO73693;3;24/06/2022;HL224;16347;1
SO73693;4;24/06/2022;HL171;16347;2
SO73694;1;24/06/2022;HL76;13968;1
SO73694;2;24/06/2022;HL6;13968;2
SO73694;3;24/06/2022;HL165;13968;2
SO73694;4;24/06/2022;HL164;13968;3
SO73695;1;24/06/2022;HL249;28259;1
SO73695;2;24/06/2022;HL170;28259;1
SO73695;3;24/06/2022;HL217;28259;2
SO73695;4;24/06/2022;HL228;28259;2
SO73695;5;24/06/2022;HL167;28259;3
SO73696;1;24/06/2022;HL251;28273;1
SO73697;1;24/06/2022;HL248;23667;1
SO73697;2;24/06/2022;HL164;23667;2
SO73697;3;24/06/2022;HL166;23667;2
SO73698;1;24/06/2022;HL250;28240;1
SO73698;2;24/06/2022;HL228;28240;1
SO73698;3;24/06/2022;HL167;28240;2
SO73698;4;24/06/2022;HL217;28240;3
SO73699;1;24/06/2022;HL249;28243;1
SO73699;2;24/06/2022;HL158;28243;1
SO73699;3;24/06/2022;HL1;28243;1
SO73700;1;24/06/2022;HL154;23057;1
SO73700;2;24/06/2022;HL262;23057;1
SO73700;3;24/06/2022;HL2;23057;1
SO73701;1;24/06/2022;HL293;24356;1
SO73701;2;24/06/2022;HL178;24356;1
SO73701;3;24/06/2022;HL225;24356;3
SO73702;1;24/06/2022;HL291;24385;1
SO73702;2;24/06/2022;HL164;24385;2
SO73702;3;24/06/2022;HL6;24385;2
SO73702;4;24/06/2022;HL166;24385;3
SO73703;1;24/06/2022;HL291;22041;1
SO73703;2;24/06/2022;HL2;22041;1
SO73703;3;24/06/2022;HL164;22041;2
SO73703;4;24/06/2022;HL166;22041;2
SO73704;1;24/06/2022;HL293;23885;1
SO73705;1;24/06/2022;HL268;19003;1
SO73705;2;24/06/2022;HL2;19003;1
SO73705;3;24/06/2022;HL216;19003;2
SO73705;4;24/06/2022;HL226;19003;2
SO73706;1;24/06/2022;HL268;19319;1
SO73706;2;24/06/2022;HL178;19319;1
SO73706;3;24/06/2022;HL152;19319;2
SO73707;1;24/06/2022;HL268;26404;1
SO73707;2;24/06/2022;HL8;26404;1
SO73707;3;24/06/2022;HL153;26404;2
SO73708;1;24/06/2022;HL225;24032;1
SO73708;2;24/06/2022;HL271;24032;1
SO73708;3;24/06/2022;HL167;24032;2
SO73709;1;24/06/2022;HL2;11360;1
SO73709;2;24/06/2022;HL273;11360;1
SO73710;1;24/06/2022;HL166;11365;1
SO73710;2;24/06/2022;HL256;11365;1
SO73710;3;24/06/2022;HL164;11365;2
SO73711;1;24/06/2022;HL272;11946;1
SO73712;1;24/06/2022;HL2;13648;1
SO73712;2;24/06/2022;HL249;13648;1
SO73713;1;24/06/2022;HL271;26917;1
SO73713;2;24/06/2022;HL164;26917;1
SO73713;3;24/06/2022;HL167;26917;2
SO73713;4;24/06/2022;HL166;26917;2
SO73714;1;24/06/2022;HL271;28118;1
SO73714;2;24/06/2022;HL1;28118;1
SO73714;3;24/06/2022;HL164;28118;2
SO73714;4;24/06/2022;HL166;28118;2
SO73716;1;25/06/2022;HL270;24590;1
SO73716;2;25/06/2022;HL216;24590;2
SO73716;3;25/06/2022;HL226;24590;2
SO73717;1;25/06/2022;HL167;16346;2
SO73717;2;25/06/2022;HL216;16346;2
SO73717;3;25/06/2022;HL226;16346;2
SO73718;1;25/06/2022;HL178;16332;1
SO73718;2;25/06/2022;HL5;16332;1
SO73718;3;25/06/2022;HL172;16332;2
SO73719;1;25/06/2022;HL178;18262;1
SO73719;2;25/06/2022;HL216;18262;2
SO73719;3;25/06/2022;HL226;18262;2
SO73720;1;25/06/2022;HL216;16605;1
SO73720;2;25/06/2022;HL1;16605;1
SO73721;1;25/06/2022;HL173;18713;1
SO73721;2;25/06/2022;HL167;18713;2
SO73722;1;25/06/2022;HL171;18744;1
SO73722;2;25/06/2022;HL167;18744;2
SO73723;1;25/06/2022;HL88;26206;1
SO73723;2;25/06/2022;HL2;26206;1
SO73724;1;25/06/2022;HL6;16559;1
SO73724;2;25/06/2022;HL86;16559;1
SO73724;3;25/06/2022;HL227;16559;1
SO73724;4;25/06/2022;HL5;16559;1
SO73724;5;25/06/2022;HL216;16559;3
SO73725;1;25/06/2022;HL86;26207;1
SO73726;1;25/06/2022;HL75;16308;1
SO73726;2;25/06/2022;HL5;16308;1
SO73726;3;25/06/2022;HL164;16308;2
SO73726;4;25/06/2022;HL165;16308;2
SO73727;1;25/06/2022;HL77;21532;1
SO73727;2;25/06/2022;HL174;21532;1
SO73727;3;25/06/2022;HL1;21532;1
SO73727;4;25/06/2022;HL164;21532;2
SO73727;5;25/06/2022;HL165;21532;2
SO73728;1;25/06/2022;HL7;11510;1
SO73728;2;25/06/2022;HL168;11510;2
SO73730;1;25/06/2022;HL225;27548;1
SO73730;2;25/06/2022;HL167;27548;2
SO73730;3;25/06/2022;HL216;27548;2
SO73731;1;25/06/2022;HL159;26775;1
SO73731;2;25/06/2022;HL216;26775;1
SO73731;3;25/06/2022;HL225;26775;3
SO73732;1;25/06/2022;HL227;25279;1
SO73733;1;25/06/2022;HL227;25280;1
SO73733;2;25/06/2022;HL167;25280;2
SO73733;3;25/06/2022;HL216;25280;2
SO73734;1;25/06/2022;HL167;14282;2
SO73734;2;25/06/2022;HL222;14282;2
SO73735;1;25/06/2022;HL216;25067;1
SO73735;2;25/06/2022;HL227;25067;1
SO73735;3;25/06/2022;HL5;25067;1
SO73736;1;25/06/2022;HL227;25154;1
SO73736;2;25/06/2022;HL216;25154;2
SO73736;3;25/06/2022;HL169;25154;2
SO73737;1;25/06/2022;HL176;16133;1
SO73737;2;25/06/2022;HL164;16133;2
SO73737;3;25/06/2022;HL165;16133;2
SO73738;1;25/06/2022;HL165;14626;2
SO73738;2;25/06/2022;HL164;14626;3
SO73739;1;25/06/2022;HL9;29339;1
SO73739;2;25/06/2022;HL164;29339;2
SO73739;3;25/06/2022;HL165;29339;2
SO73739;4;25/06/2022;HL6;29339;3
SO73740;1;25/06/2022;HL9;19850;1
SO73740;2;25/06/2022;HL163;19850;1
SO73741;1;25/06/2022;HL162;16649;1
SO73742;1;25/06/2022;HL162;16646;1
SO73742;2;25/06/2022;HL7;16646;1
SO73742;3;25/06/2022;HL6;16646;2
SO73743;1;25/06/2022;HL164;17472;3
SO73744;1;25/06/2022;HL164;18117;2
SO73744;2;25/06/2022;HL6;18117;2
SO73745;1;25/06/2022;HL215;16499;2
SO73746;1;25/06/2022;HL8;15010;1
SO73746;2;25/06/2022;HL172;15010;2
SO73746;3;25/06/2022;HL169;15010;2
SO73747;1;25/06/2022;HL163;14547;1
SO73747;2;25/06/2022;HL178;14547;1
SO73748;1;25/06/2022;HL226;19378;2
SO73749;1;25/06/2022;HL216;24553;2
SO73750;1;25/06/2022;HL216;20961;2
SO73751;1;25/06/2022;HL167;22413;2
SO73751;2;25/06/2022;HL225;22413;2
SO73752;1;25/06/2022;HL284;20011;1
SO73753;1;25/06/2022;HL73;18881;1
SO73753;2;25/06/2022;HL224;18881;1
SO73753;3;25/06/2022;HL215;18881;2
SO73754;1;25/06/2022;HL73;18538;1
SO73755;1;25/06/2022;HL284;20013;1
SO73756;1;25/06/2022;HL159;18533;1
SO73756;2;25/06/2022;HL73;18533;1
SO73756;3;25/06/2022;HL172;18533;3
SO73757;1;25/06/2022;HL170;18415;1
SO73757;2;25/06/2022;HL77;18415;1
SO73757;3;25/06/2022;HL224;18415;1
SO73757;4;25/06/2022;HL215;18415;2
SO73758;1;25/06/2022;HL247;13784;1
SO73758;2;25/06/2022;HL9;13784;1
SO73759;1;25/06/2022;HL273;16053;1
SO73760;1;25/06/2022;HL256;29381;1
SO73760;2;25/06/2022;HL1;29381;1
SO73760;3;25/06/2022;HL217;29381;2
SO73760;4;25/06/2022;HL228;29381;2
SO73761;1;25/06/2022;HL159;22904;1
SO73761;2;25/06/2022;HL87;22904;1
SO73761;3;25/06/2022;HL227;22904;1
SO73761;4;25/06/2022;HL5;22904;1
SO73761;5;25/06/2022;HL216;22904;2
SO73762;1;25/06/2022;HL95;27590;1
SO73762;2;25/06/2022;HL174;27590;1
SO73762;3;25/06/2022;HL166;27590;2
SO73762;4;25/06/2022;HL164;27590;3
SO73763;1;25/06/2022;HL224;16624;1
SO73763;2;25/06/2022;HL75;16624;1
SO73763;3;25/06/2022;HL215;16624;3
SO73764;1;25/06/2022;HL78;16348;1
SO73764;2;25/06/2022;HL2;16348;1
SO73764;3;25/06/2022;HL165;16348;2
SO73765;1;25/06/2022;HL177;13118;1
SO73765;2;25/06/2022;HL78;13118;1
SO73765;3;25/06/2022;HL172;13118;2
SO73766;1;25/06/2022;HL77;16350;1
SO73766;2;25/06/2022;HL172;16350;2
SO73766;3;25/06/2022;HL171;16350;3
SO73767;1;25/06/2022;HL78;16159;1
SO73767;2;25/06/2022;HL224;16159;1
SO73767;3;25/06/2022;HL167;16159;2
SO73767;4;25/06/2022;HL171;16159;2
SO73768;1;25/06/2022;HL254;11261;1
SO73769;1;25/06/2022;HL262;25073;1
SO73769;2;25/06/2022;HL176;25073;1
SO73769;3;25/06/2022;HL1;25073;1
SO73770;1;25/06/2022;HL249;28246;1
SO73770;2;25/06/2022;HL164;28246;2
SO73770;3;25/06/2022;HL166;28246;2
SO73771;1;25/06/2022;HL293;24338;1
SO73771;2;25/06/2022;HL164;24338;2
SO73771;3;25/06/2022;HL166;24338;2
SO73772;1;25/06/2022;HL95;22186;1
SO73772;2;25/06/2022;HL175;22186;1
SO73773;1;25/06/2022;HL94;21437;1
SO73773;2;25/06/2022;HL164;21437;2
SO73773;3;25/06/2022;HL167;21437;2
SO73773;4;25/06/2022;HL166;21437;2
SO73774;1;25/06/2022;HL268;18856;1
SO73774;2;25/06/2022;HL5;18856;1
SO73775;1;25/06/2022;HL269;26958;1
SO73775;2;25/06/2022;HL167;26958;2
SO73775;3;25/06/2022;HL216;26958;2
SO73775;4;25/06/2022;HL226;26958;2
SO73776;1;25/06/2022;HL268;22636;1
SO73777;1;25/06/2022;HL1;19296;1
SO73777;2;25/06/2022;HL269;19296;1
SO73777;3;25/06/2022;HL216;19296;2
SO73777;4;25/06/2022;HL226;19296;2
SO73778;1;25/06/2022;HL8;22634;1
SO73778;2;25/06/2022;HL268;22634;1
SO73778;3;25/06/2022;HL152;22634;2
SO73779;1;25/06/2022;HL2;28750;1
SO73779;2;25/06/2022;HL94;28750;1
SO73779;3;25/06/2022;HL6;28750;2
SO73780;1;25/06/2022;HL154;14719;1
SO73780;2;25/06/2022;HL291;14719;1
SO73780;3;25/06/2022;HL9;14719;1
SO73780;4;25/06/2022;HL1;14719;1
SO73780;5;25/06/2022;HL164;14719;2
SO73780;6;25/06/2022;HL166;14719;2
SO73781;1;25/06/2022;HL293;28525;1
SO73781;2;25/06/2022;HL1;28525;1
SO73782;1;25/06/2022;HL293;24028;1
SO73782;2;25/06/2022;HL164;24028;1
SO73782;3;25/06/2022;HL5;24028;1
SO73782;4;25/06/2022;HL6;24028;2
SO73782;5;25/06/2022;HL166;24028;3
SO73783;1;25/06/2022;HL2;12657;1
SO73783;2;25/06/2022;HL228;12657;1
SO73783;3;25/06/2022;HL261;12657;1
SO73783;4;25/06/2022;HL217;12657;2
SO73784;1;25/06/2022;HL248;27871;1
SO73785;1;25/06/2022;HL263;11993;1
SO73785;2;25/06/2022;HL2;11993;1
SO73786;1;25/06/2022;HL260;13960;1
SO73786;2;25/06/2022;HL9;13960;1
SO73786;3;25/06/2022;HL2;13960;1
SO73786;4;25/06/2022;HL6;13960;2
SO73787;1;25/06/2022;HL251;13644;1
SO73787;2;25/06/2022;HL178;13644;1
SO73787;3;25/06/2022;HL1;13644;1
SO73788;1;26/06/2022;HL287;16686;1
SO73788;2;26/06/2022;HL164;16686;2
SO73788;3;26/06/2022;HL165;16686;2
SO73788;4;26/06/2022;HL152;16686;2
SO73789;1;26/06/2022;HL228;13971;1
SO73789;2;26/06/2022;HL248;13971;1
SO73790;1;26/06/2022;HL275;16946;1
SO73790;2;26/06/2022;HL161;16946;1
SO73790;3;26/06/2022;HL9;16946;1
SO73791;1;26/06/2022;HL9;11505;1
SO73792;1;26/06/2022;HL10;14069;1
SO73792;2;26/06/2022;HL2;14069;1
SO73792;3;26/06/2022;HL215;14069;2
SO73792;4;26/06/2022;HL6;14069;2
SO73792;5;26/06/2022;HL222;14069;2
SO73793;1;26/06/2022;HL226;15141;2
SO73793;2;26/06/2022;HL216;15141;3
SO73794;1;26/06/2022;HL167;18720;2
SO73794;2;26/06/2022;HL223;18720;2
SO73795;1;26/06/2022;HL167;18333;2
SO73795;2;26/06/2022;HL225;18333;3
SO73795;3;26/06/2022;HL216;18333;3
SO73796;1;26/06/2022;HL175;18271;1
SO73796;2;26/06/2022;HL5;18271;1
SO73796;3;26/06/2022;HL172;18271;2
SO73797;1;26/06/2022;HL164;20403;2
SO73797;2;26/06/2022;HL167;20403;2
SO73798;1;26/06/2022;HL163;26166;1
SO73798;2;26/06/2022;HL10;26166;1
SO73798;3;26/06/2022;HL6;26166;2
SO73799;1;26/06/2022;HL2;15796;1
SO73800;1;26/06/2022;HL1;15594;1
SO73801;1;26/06/2022;HL216;13634;2
SO73801;2;26/06/2022;HL168;13634;2
SO73802;1;26/06/2022;HL88;16560;1
SO73802;2;26/06/2022;HL166;16560;2
SO73803;1;26/06/2022;HL275;16938;1
SO73803;2;26/06/2022;HL173;16938;1
SO73804;1;26/06/2022;HL277;14838;1
SO73804;2;26/06/2022;HL1;14838;1
SO73804;3;26/06/2022;HL165;14838;2
SO73804;4;26/06/2022;HL172;14838;3
SO73805;1;26/06/2022;HL76;25770;1
SO73806;1;26/06/2022;HL74;15621;1
SO73806;2;26/06/2022;HL174;15621;1
SO73806;3;26/06/2022;HL152;15621;2
SO73807;1;26/06/2022;HL78;13543;1
SO73807;2;26/06/2022;HL5;13543;1
SO73807;3;26/06/2022;HL164;13543;2
SO73807;4;26/06/2022;HL165;13543;2
SO73808;1;26/06/2022;HL6;12973;3
SO73809;1;26/06/2022;HL159;11173;1
SO73809;2;26/06/2022;HL216;11173;2
SO73810;1;26/06/2022;HL216;28868;2
SO73810;2;26/06/2022;HL226;28868;2
SO73811;1;26/06/2022;HL160;11520;1
SO73811;2;26/06/2022;HL216;11520;2
SO73811;3;26/06/2022;HL226;11520;2
SO73812;1;26/06/2022;HL217;11520;2
SO73812;2;26/06/2022;HL167;11520;3
SO73813;1;26/06/2022;HL167;29172;2
SO73813;2;26/06/2022;HL226;29172;2
SO73814;1;26/06/2022;HL225;27660;2
SO73815;1;26/06/2022;HL227;11276;1
SO73816;1;26/06/2022;HL1;23468;1
SO73816;2;26/06/2022;HL215;23468;2
SO73816;3;26/06/2022;HL223;23468;2
SO73817;1;26/06/2022;HL222;24926;1
SO73817;2;26/06/2022;HL1;24926;1
SO73817;3;26/06/2022;HL215;24926;2
SO73818;1;26/06/2022;HL215;22110;2
SO73818;2;26/06/2022;HL223;22110;2
SO73819;1;26/06/2022;HL163;11642;1
SO73819;2;26/06/2022;HL177;11642;1
SO73820;1;26/06/2022;HL163;29072;1
SO73820;2;26/06/2022;HL10;29072;1
SO73820;3;26/06/2022;HL6;29072;2
SO73821;1;26/06/2022;HL164;25437;2
SO73821;2;26/06/2022;HL6;25437;2
SO73822;1;26/06/2022;HL164;25845;1
SO73822;2;26/06/2022;HL6;25845;2
SO73823;1;26/06/2022;HL170;19709;1
SO73823;2;26/06/2022;HL167;19709;2
SO73823;3;26/06/2022;HL215;19709;2
SO73824;1;26/06/2022;HL172;13859;2
SO73825;1;26/06/2022;HL7;15672;1
SO73825;2;26/06/2022;HL5;15672;1
SO73825;3;26/06/2022;HL215;15672;2
SO73826;1;26/06/2022;HL172;17201;2
SO73827;1;26/06/2022;HL222;19908;2
SO73827;2;26/06/2022;HL154;19908;3
SO73828;1;26/06/2022;HL227;13838;1
SO73828;2;26/06/2022;HL1;13838;1
SO73828;3;26/06/2022;HL216;13838;2
SO73829;1;26/06/2022;HL227;12823;1
SO73829;2;26/06/2022;HL167;12823;2
SO73829;3;26/06/2022;HL216;12823;2
SO73830;1;26/06/2022;HL216;27927;3
SO73831;1;26/06/2022;HL217;28565;2
SO73831;2;26/06/2022;HL228;28565;2
SO73831;3;26/06/2022;HL154;28565;2
SO73832;1;26/06/2022;HL217;15919;2
SO73832;2;26/06/2022;HL6;15919;3
SO73833;1;26/06/2022;HL224;11310;1
SO73833;2;26/06/2022;HL1;11310;1
SO73833;3;26/06/2022;HL215;11310;2
SO73834;1;26/06/2022;HL224;12532;1
SO73835;1;26/06/2022;HL5;12740;1
SO73835;2;26/06/2022;HL165;12740;2
SO73836;1;26/06/2022;HL74;18817;1
SO73836;2;26/06/2022;HL224;18817;1
SO73836;3;26/06/2022;HL167;18817;2
SO73837;1;26/06/2022;HL78;13987;1
SO73837;2;26/06/2022;HL224;13987;1
SO73838;1;26/06/2022;HL74;18547;1
SO73838;2;26/06/2022;HL165;18547;2
SO73838;3;26/06/2022;HL172;18547;2
SO73839;1;26/06/2022;HL277;15497;1
SO73839;2;26/06/2022;HL162;15497;1
SO73840;1;26/06/2022;HL78;18526;1
SO73840;2;26/06/2022;HL164;18526;2
SO73840;3;26/06/2022;HL165;18526;2
SO73840;4;26/06/2022;HL171;18526;2
SO73841;1;26/06/2022;HL74;18406;1
SO73841;2;26/06/2022;HL224;18406;1
SO73842;1;26/06/2022;HL175;18413;1
SO73842;2;26/06/2022;HL74;18413;1
SO73842;3;26/06/2022;HL172;18413;3
SO73843;1;26/06/2022;HL73;20483;1
SO73843;2;26/06/2022;HL6;20483;2
SO73843;3;26/06/2022;HL172;20483;2
SO73844;1;26/06/2022;HL259;12745;1
SO73844;2;26/06/2022;HL6;12745;2
SO73845;1;26/06/2022;HL166;22921;1
SO73845;2;26/06/2022;HL90;22921;1
SO73845;3;26/06/2022;HL6;22921;1
SO73845;4;26/06/2022;HL164;22921;2
SO73846;1;26/06/2022;HL92;26568;1
SO73846;2;26/06/2022;HL178;26568;1
SO73847;1;26/06/2022;HL291;27489;1
SO73847;2;26/06/2022;HL5;27489;1
SO73847;3;26/06/2022;HL216;27489;2
SO73847;4;26/06/2022;HL225;27489;2
SO73848;1;26/06/2022;HL265;26296;1
SO73848;2;26/06/2022;HL2;26296;1
SO73848;3;26/06/2022;HL217;26296;2
SO73848;4;26/06/2022;HL228;26296;2
SO73849;1;26/06/2022;HL261;15917;1
SO73850;1;26/06/2022;HL262;28158;1
SO73850;2;26/06/2022;HL5;28158;1
SO73851;1;26/06/2022;HL262;28159;1
SO73851;2;26/06/2022;HL166;28159;1
SO73851;3;26/06/2022;HL167;28159;3
SO73851;4;26/06/2022;HL164;28159;3
SO73852;1;26/06/2022;HL262;28076;1
SO73852;2;26/06/2022;HL5;28076;1
SO73853;1;26/06/2022;HL291;21813;1
SO73854;1;26/06/2022;HL292;23883;1
SO73854;2;26/06/2022;HL167;23883;2
SO73854;3;26/06/2022;HL216;23883;2
SO73854;4;26/06/2022;HL225;23883;2
SO73854;5;26/06/2022;HL171;23883;3
SO73855;1;26/06/2022;HL93;22218;1
SO73855;2;26/06/2022;HL5;22218;1
SO73856;1;26/06/2022;HL91;21284;1
SO73856;2;26/06/2022;HL177;21284;1
