Id_Venda;Data_Venda;ID_Cliente;ID_Loja
SO68697;21/04/2022;12999;84
SO68698;21/04/2022;12684;1
SO68699;21/04/2022;15438;82
SO68700;21/04/2022;18344;113
SO68701;21/04/2022;29257;186
SO68702;21/04/2022;20878;93
SO68703;21/04/2022;26661;165
SO68704;21/04/2022;16755;72
SO68705;21/04/2022;24453;196
SO68706;21/04/2022;21945;72
SO68707;21/04/2022;14504;154
SO68708;21/04/2022;13158;128
SO68709;21/04/2022;12936;88
SO68710;21/04/2022;23214;142
SO68711;21/04/2022;23407;136
SO68712;21/04/2022;15401;120
SO68713;21/04/2022;25010;70
SO68714;21/04/2022;23335;37
SO68715;21/04/2022;13794;138
SO68716;21/04/2022;16753;4
SO68717;21/04/2022;15587;85
SO68718;21/04/2022;23741;111
SO68719;21/04/2022;14363;185
SO68720;21/04/2022;11638;32
SO68721;21/04/2022;11566;116
SO68722;21/04/2022;17679;58
SO68723;21/04/2022;16719;36
SO68724;21/04/2022;27922;99
SO68725;21/04/2022;17382;185
SO68726;21/04/2022;13535;3
SO68727;21/04/2022;22350;95
SO68728;21/04/2022;21687;178
SO68729;21/04/2022;18119;188
SO68730;21/04/2022;11638;61
SO68731;21/04/2022;25664;77
SO68732;21/04/2022;11784;172
SO68733;21/04/2022;14209;196
SO68734;21/04/2022;12517;95
SO68735;21/04/2022;24125;134
SO68736;21/04/2022;27988;146
SO68737;21/04/2022;28252;9
SO68738;21/04/2022;14077;149
SO68739;22/04/2022;24719;200
SO68740;22/04/2022;21629;200
SO68741;22/04/2022;27527;200
SO68743;22/04/2022;18172;200
SO68744;22/04/2022;20112;200
SO68745;22/04/2022;11619;200
SO68746;22/04/2022;24121;200
SO68747;22/04/2022;27273;199
SO68748;22/04/2022;17960;199
SO68749;22/04/2022;20897;199
SO68750;22/04/2022;26021;199
SO68751;22/04/2022;11151;199
SO68752;22/04/2022;18872;199
SO68753;22/04/2022;22712;199
SO68754;22/04/2022;13936;199
SO68755;22/04/2022;12916;199
SO68756;22/04/2022;15206;199
SO68757;22/04/2022;12615;308
SO68758;22/04/2022;12936;308
SO68759;22/04/2022;23517;308
SO68760;22/04/2022;29465;308
SO68761;22/04/2022;17780;50
SO68762;22/04/2022;16566;6
SO68763;22/04/2022;12580;72
SO68764;22/04/2022;15655;98
SO68765;22/04/2022;21856;124
SO68766;22/04/2022;19253;34
SO68767;22/04/2022;27154;3
SO68768;22/04/2022;14238;3
SO68769;22/04/2022;25362;49
SO68770;22/04/2022;26847;34
SO68771;22/04/2022;20898;150
SO68772;22/04/2022;12699;186
SO68773;22/04/2022;26840;288
SO68774;22/04/2022;26908;160
SO68775;22/04/2022;11427;127
SO68776;22/04/2022;11439;5
SO68777;22/04/2022;11423;132
SO68778;22/04/2022;14158;146
SO68779;22/04/2022;15179;286
SO68781;22/04/2022;18226;115
SO68782;22/04/2022;18559;50
SO68783;22/04/2022;21231;11
SO68784;22/04/2022;18431;4
SO68785;22/04/2022;18350;291
SO68786;22/04/2022;26563;86
SO68787;22/04/2022;21485;94
SO68788;22/04/2022;26133;100
SO68789;22/04/2022;17500;183
SO68790;22/04/2022;21877;173
SO68791;22/04/2022;15741;111
SO68792;22/04/2022;23946;182
SO68793;22/04/2022;12921;295
SO68794;22/04/2022;13007;136
SO68795;22/04/2022;26686;68
SO68796;22/04/2022;18262;169
SO68797;22/04/2022;16152;63
SO68798;22/04/2022;11467;132
SO68799;22/04/2022;20535;308
SO68800;22/04/2022;20536;200
SO68801;22/04/2022;14513;194
SO68802;22/04/2022;18884;75
SO68803;22/04/2022;11921;158
SO68804;22/04/2022;15237;196
SO68805;22/04/2022;14517;290
SO68806;22/04/2022;13201;308
SO68807;22/04/2022;13236;308
SO68808;22/04/2022;26612;2
SO68809;22/04/2022;28544;308
SO68810;22/04/2022;26267;199
SO68811;22/04/2022;13824;10
SO68812;23/04/2022;14073;306
SO68813;23/04/2022;21417;306
SO68814;23/04/2022;20876;306
SO68815;23/04/2022;14304;306
SO68816;23/04/2022;25201;306
SO68817;23/04/2022;27906;306
SO68818;23/04/2022;16118;306
SO68819;23/04/2022;12298;307
SO68820;23/04/2022;16310;307
SO68821;23/04/2022;25211;307
SO68822;23/04/2022;12549;307
SO68823;23/04/2022;25453;307
SO68824;23/04/2022;27131;307
SO68825;23/04/2022;22840;307
SO68826;23/04/2022;15690;307
SO68827;23/04/2022;26378;307
SO68828;23/04/2022;26086;309
SO68829;23/04/2022;14597;309
SO68830;23/04/2022;24707;309
SO68831;23/04/2022;19035;309
SO68832;23/04/2022;29276;309
SO68833;23/04/2022;19051;309
SO68834;23/04/2022;15597;309
SO68835;23/04/2022;17394;309
SO68836;23/04/2022;24199;309
SO68837;23/04/2022;16344;309
SO68838;23/04/2022;13062;310
SO68839;23/04/2022;13474;310
SO68841;23/04/2022;25461;310
SO68842;23/04/2022;19754;310
SO68843;23/04/2022;27215;218
SO68844;23/04/2022;11200;305
SO68845;23/04/2022;14879;255
SO68846;23/04/2022;27199;246
SO68847;23/04/2022;16307;219
SO68848;23/04/2022;12988;300
SO68849;23/04/2022;15152;225
SO68850;23/04/2022;21980;272
SO68851;23/04/2022;21256;237
SO68852;23/04/2022;15642;270
SO68853;23/04/2022;26203;217
SO68854;23/04/2022;21416;222
SO68855;23/04/2022;21569;275
SO68856;23/04/2022;27402;294
SO68857;23/04/2022;26029;244
SO68858;23/04/2022;19742;261
SO68859;23/04/2022;25565;226
SO68860;23/04/2022;20338;295
SO68861;23/04/2022;23377;204
SO68862;23/04/2022;23744;293
SO68863;23/04/2022;24273;203
SO68864;23/04/2022;18173;252
SO68865;23/04/2022;12614;206
SO68866;23/04/2022;15576;272
SO68867;23/04/2022;13158;293
SO68868;23/04/2022;16934;263
SO68869;23/04/2022;24426;205
SO68870;23/04/2022;23754;275
SO68871;23/04/2022;12249;231
SO68872;23/04/2022;28349;212
SO68873;23/04/2022;11770;263
SO68874;23/04/2022;17872;241
SO68875;23/04/2022;24075;230
SO68876;23/04/2022;21697;307
SO68877;23/04/2022;28878;251
SO68878;23/04/2022;22485;277
SO68879;23/04/2022;26790;299
SO68880;23/04/2022;24150;306
SO68881;23/04/2022;28192;264
SO68882;23/04/2022;11500;309
SO68883;23/04/2022;16191;247
SO68884;23/04/2022;27417;310
SO68885;23/04/2022;17072;207
SO68886;23/04/2022;13956;307
SO68887;24/04/2022;25264;200
SO68888;24/04/2022;13409;200
SO68889;24/04/2022;26109;200
SO68890;24/04/2022;14793;200
SO68891;24/04/2022;13142;200
SO68892;24/04/2022;21259;200
SO68893;24/04/2022;21707;199
SO68894;24/04/2022;16534;199
SO68895;24/04/2022;28941;199
SO68896;24/04/2022;15221;199
SO68897;24/04/2022;18430;199
SO68898;24/04/2022;19924;306
SO68899;24/04/2022;16844;306
SO68901;24/04/2022;15180;306
SO68902;24/04/2022;11368;306
SO68903;24/04/2022;11428;307
SO68904;24/04/2022;16634;307
SO68905;24/04/2022;13087;307
SO68906;24/04/2022;12314;307
SO68907;24/04/2022;26733;308
SO68908;24/04/2022;12970;308
SO68909;24/04/2022;11631;308
SO68910;24/04/2022;17192;308
SO68911;24/04/2022;13998;309
SO68912;24/04/2022;16832;310
SO68913;24/04/2022;23560;310
SO68915;24/04/2022;14685;6
SO68916;24/04/2022;17293;121
SO68917;24/04/2022;26413;184
SO68918;24/04/2022;27107;12
SO68919;24/04/2022;23213;102
SO68920;24/04/2022;26025;73
SO68921;24/04/2022;26192;189
SO68922;24/04/2022;24689;198
SO68923;24/04/2022;21479;68
SO68924;24/04/2022;25301;197
SO68925;24/04/2022;12950;158
SO68926;24/04/2022;18771;188
SO68927;24/04/2022;24138;76
SO68928;24/04/2022;23210;84
SO68929;24/04/2022;27444;82
SO68931;24/04/2022;11330;112
SO68932;24/04/2022;16865;174
SO68933;24/04/2022;15151;291
SO68934;24/04/2022;11195;138
SO68935;24/04/2022;19672;44
SO68936;24/04/2022;13042;284
SO68937;24/04/2022;14619;155
SO68938;24/04/2022;11506;2
SO68939;24/04/2022;25537;47
SO68940;24/04/2022;12310;104
SO68941;24/04/2022;26412;48
SO68942;24/04/2022;12182;309
SO68943;24/04/2022;22190;199
SO68944;24/04/2022;28913;3
SO68945;24/04/2022;14086;170
SO68946;24/04/2022;16315;309
SO68947;24/04/2022;28933;200
SO68948;24/04/2022;14552;200
SO68949;24/04/2022;11502;310
SO68950;24/04/2022;26347;28
SO68951;25/04/2022;25561;200
SO68952;25/04/2022;25555;200
SO68953;25/04/2022;27721;199
SO68954;25/04/2022;24204;199
SO68955;25/04/2022;27452;199
SO68956;25/04/2022;12578;199
SO68957;25/04/2022;23951;199
SO68958;25/04/2022;23778;199
SO68959;25/04/2022;22315;306
SO68960;25/04/2022;26028;306
SO68961;25/04/2022;24769;306
SO68962;25/04/2022;21572;306
SO68963;25/04/2022;18177;306
SO68964;25/04/2022;17925;307
SO68965;25/04/2022;27869;307
SO68966;25/04/2022;13000;307
SO68967;25/04/2022;27769;308
SO68968;25/04/2022;24690;309
SO68969;25/04/2022;18010;309
SO68970;25/04/2022;17054;309
SO68971;25/04/2022;21586;309
SO68972;25/04/2022;21874;310
SO68973;25/04/2022;18247;310
SO68974;25/04/2022;18438;310
SO68975;25/04/2022;20917;310
SO68976;25/04/2022;24155;310
SO68977;25/04/2022;23868;277
SO68978;25/04/2022;14626;156
SO68979;25/04/2022;19883;28
SO68980;25/04/2022;11506;278
SO68981;25/04/2022;12693;201
SO68982;25/04/2022;15176;196
SO68983;25/04/2022;11922;12
SO68984;25/04/2022;26138;108
SO68985;25/04/2022;21882;185
SO68986;25/04/2022;20329;183
SO68987;25/04/2022;21476;17
SO68988;25/04/2022;29012;50
SO68989;25/04/2022;23680;253
SO68991;25/04/2022;29187;163
SO68992;25/04/2022;24271;24
SO68993;25/04/2022;23375;304
SO68994;25/04/2022;23260;150
SO68995;25/04/2022;16759;17
SO68996;25/04/2022;11262;68
SO68997;25/04/2022;14777;37
SO68998;25/04/2022;16851;160
SO68999;25/04/2022;16172;99
SO69000;25/04/2022;11862;299
SO69001;25/04/2022;15783;242
SO69002;25/04/2022;13615;19
SO69003;25/04/2022;14015;79
SO69004;25/04/2022;29233;232
SO69005;25/04/2022;15512;57
SO69006;25/04/2022;26421;259
SO69007;25/04/2022;11501;310
SO69008;25/04/2022;22833;250
SO69009;25/04/2022;23519;138
SO69010;25/04/2022;21866;221
SO69011;25/04/2022;27317;306
SO69013;25/04/2022;11802;308
SO69014;25/04/2022;15857;150
SO69016;25/04/2022;18146;200
SO69017;25/04/2022;17988;298
SO69018;25/04/2022;11566;307
SO69019;25/04/2022;23677;211
SO69020;25/04/2022;21133;275
SO69021;25/04/2022;20268;19
SO69022;25/04/2022;13692;307
SO69023;25/04/2022;13002;202
SO69024;25/04/2022;27923;309
SO69025;25/04/2022;11867;296
SO69026;25/04/2022;12940;309
SO69027;26/04/2022;12912;200
SO69028;26/04/2022;25987;200
SO69029;26/04/2022;19803;200
SO69030;26/04/2022;11027;200
SO69031;26/04/2022;19889;199
SO69032;26/04/2022;19902;199
SO69033;26/04/2022;12973;199
SO69034;26/04/2022;19209;199
SO69035;26/04/2022;15596;307
SO69036;26/04/2022;25970;307
SO69037;26/04/2022;13095;307
SO69038;26/04/2022;25985;307
SO69039;26/04/2022;12302;307
SO69040;26/04/2022;27301;307
SO69041;26/04/2022;19819;308
SO69042;26/04/2022;16110;308
SO69043;26/04/2022;24682;310
SO69044;26/04/2022;15652;120
SO69045;26/04/2022;15460;143
SO69046;26/04/2022;18198;247
SO69047;26/04/2022;11018;152
SO69048;26/04/2022;16297;261
SO69049;26/04/2022;14914;29
SO69050;26/04/2022;12700;189
SO69051;26/04/2022;27117;150
SO69052;26/04/2022;14772;69
SO69053;26/04/2022;27287;70
SO69054;26/04/2022;14360;189
SO69055;26/04/2022;18329;265
SO69056;26/04/2022;23664;194
SO69057;26/04/2022;24302;246
SO69058;26/04/2022;17558;66
SO69059;26/04/2022;26744;74
SO69060;26/04/2022;18995;261
SO69061;26/04/2022;17923;85
SO69062;26/04/2022;21356;210
SO69063;26/04/2022;28556;210
SO69064;26/04/2022;27725;81
SO69065;26/04/2022;29298;210
SO69066;26/04/2022;25557;158
SO69067;26/04/2022;27907;39
SO69068;26/04/2022;19579;251
SO69069;26/04/2022;22542;158
SO69070;26/04/2022;12476;4
SO69071;26/04/2022;12913;140
SO69072;26/04/2022;16880;242
SO69073;26/04/2022;18168;134
SO69074;26/04/2022;15225;134
SO69075;26/04/2022;15220;18
SO69076;26/04/2022;16779;73
SO69077;26/04/2022;16401;270
SO69078;26/04/2022;23203;276
SO69079;26/04/2022;11262;222
SO69080;26/04/2022;15378;310
SO69081;26/04/2022;28680;200
SO69082;26/04/2022;23303;182
SO69083;26/04/2022;27041;189
SO69084;26/04/2022;17903;174
SO69085;26/04/2022;26526;13
SO69086;26/04/2022;12166;306
SO69087;26/04/2022;22425;103
SO69088;26/04/2022;24836;148
SO69089;26/04/2022;14060;306
SO69090;27/04/2022;18379;200
SO69091;27/04/2022;16109;200
SO69092;27/04/2022;11025;200
SO69093;27/04/2022;13944;199
SO69094;27/04/2022;14316;92
SO69095;27/04/2022;27412;19
SO69096;27/04/2022;25022;59
SO69097;27/04/2022;18045;91
SO69098;27/04/2022;24706;29
SO69099;27/04/2022;12296;54
SO69100;27/04/2022;27201;48
SO69101;27/04/2022;14797;77
SO69102;27/04/2022;13051;159
SO69103;27/04/2022;17411;182
SO69104;27/04/2022;27291;13
SO69105;27/04/2022;27460;180
SO69106;27/04/2022;11756;144
SO69107;27/04/2022;27116;43
SO69108;27/04/2022;27455;151
SO69109;27/04/2022;24799;32
SO69110;27/04/2022;15175;52
SO69111;27/04/2022;15578;124
SO69112;27/04/2022;15643;45
SO69113;27/04/2022;17952;285
SO69114;27/04/2022;24307;171
SO69115;27/04/2022;24300;197
SO69116;27/04/2022;20913;88
SO69117;27/04/2022;11808;184
SO69118;27/04/2022;15600;282
SO69119;27/04/2022;14144;20
SO69120;27/04/2022;22690;120
SO69121;27/04/2022;11277;116
SO69122;27/04/2022;24068;168
SO69123;27/04/2022;21895;72
SO69124;27/04/2022;18122;119
SO69125;27/04/2022;15588;30
SO69126;27/04/2022;12412;108
SO69127;27/04/2022;21873;41
SO69128;27/04/2022;11185;282
SO69129;27/04/2022;23811;163
SO69130;27/04/2022;23726;32
SO69131;27/04/2022;18316;57
SO69132;27/04/2022;16453;142
SO69133;27/04/2022;29243;19
SO69134;27/04/2022;19033;161
SO69135;27/04/2022;12713;140
SO69136;27/04/2022;14720;195
SO69137;27/04/2022;12523;152
SO69138;27/04/2022;16116;93
SO69139;27/04/2022;16892;108
SO69140;27/04/2022;16907;108
SO69141;27/04/2022;16882;289
SO69142;27/04/2022;27889;128
SO69143;27/04/2022;16089;125
SO69144;27/04/2022;14018;31
SO69145;27/04/2022;16581;50
SO69146;27/04/2022;16604;95
SO69147;27/04/2022;17451;84
SO69148;27/04/2022;23972;109
SO69149;27/04/2022;13223;97
SO69150;27/04/2022;16096;186
SO69151;27/04/2022;11228;110
SO69152;27/04/2022;12697;135
SO69154;27/04/2022;15938;34
SO69155;27/04/2022;20687;128
SO69156;27/04/2022;18274;46
SO69157;27/04/2022;16772;10
SO69158;27/04/2022;12811;285
SO69159;27/04/2022;12962;177
SO69160;27/04/2022;16842;121
SO69161;28/04/2022;12995;200
SO69162;28/04/2022;21803;200
SO69163;28/04/2022;15988;200
SO69164;28/04/2022;27130;200
SO69165;28/04/2022;11300;200
SO69166;28/04/2022;11495;200
SO69167;28/04/2022;18229;200
SO69168;28/04/2022;26633;200
SO69169;28/04/2022;12947;200
SO69170;28/04/2022;14525;199
SO69171;28/04/2022;16739;199
SO69172;28/04/2022;15145;199
SO69173;28/04/2022;17976;199
SO69174;28/04/2022;24282;199
SO69175;28/04/2022;15222;199
SO69176;28/04/2022;21585;306
SO69177;28/04/2022;12407;306
SO69178;28/04/2022;22439;306
SO69179;28/04/2022;12956;307
SO69180;28/04/2022;18421;307
SO69181;28/04/2022;12074;307
SO69182;28/04/2022;16147;307
SO69183;28/04/2022;17325;307
SO69184;28/04/2022;12432;307
SO69185;28/04/2022;28469;307
SO69186;28/04/2022;15138;307
SO69187;28/04/2022;19195;308
SO69188;28/04/2022;24717;308
SO69189;28/04/2022;27288;308
SO69190;28/04/2022;25482;308
SO69191;28/04/2022;19215;308
SO69192;28/04/2022;21213;310
SO69193;28/04/2022;20383;310
SO69194;28/04/2022;12428;310
SO69195;28/04/2022;14236;127
SO69196;28/04/2022;14668;272
SO69197;28/04/2022;27139;257
SO69198;28/04/2022;25997;260
SO69199;28/04/2022;21025;55
SO69200;28/04/2022;26229;99
SO69201;28/04/2022;11472;256
SO69202;28/04/2022;24810;290
SO69203;28/04/2022;21817;272
SO69204;28/04/2022;17705;293
SO69205;28/04/2022;15187;119
SO69206;28/04/2022;17185;260
SO69207;28/04/2022;12205;302
SO69208;28/04/2022;13664;278
SO69209;28/04/2022;20188;254
SO69210;28/04/2022;16641;272
SO69211;28/04/2022;13368;252
SO69212;28/04/2022;15008;47
SO69213;28/04/2022;26663;275
SO69214;28/04/2022;21567;63
SO69216;28/04/2022;26672;276
SO69217;28/04/2022;27075;251
SO69218;28/04/2022;19755;256
SO69219;28/04/2022;25562;51
SO69220;28/04/2022;23807;123
SO69221;28/04/2022;18290;170
SO69222;28/04/2022;14282;187
SO69223;28/04/2022;18595;299
SO69224;28/04/2022;16081;123
SO69225;28/04/2022;16786;301
SO69226;28/04/2022;13285;268
SO69227;28/04/2022;15866;113
SO69228;28/04/2022;11019;268
SO69229;28/04/2022;17166;268
SO69230;28/04/2022;29123;306
SO69231;28/04/2022;12815;308
SO69232;28/04/2022;16075;48
SO69233;28/04/2022;11285;281
SO69234;28/04/2022;27172;292
SO69235;28/04/2022;18274;105
SO69236;28/04/2022;21096;252
SO69237;28/04/2022;12320;199
SO69238;28/04/2022;11711;308
SO69239;28/04/2022;11391;251
SO69240;28/04/2022;27445;310
SO69241;28/04/2022;18637;306
SO69242;28/04/2022;11396;200
SO69243;28/04/2022;27333;259
SO69244;28/04/2022;11149;306
SO69245;29/04/2022;20206;200
SO69246;29/04/2022;24620;200
SO69247;29/04/2022;27896;200
SO69248;29/04/2022;16404;200
SO69249;29/04/2022;22813;199
SO69250;29/04/2022;18713;199
SO69251;29/04/2022;17675;199
SO69252;29/04/2022;15205;199
SO69253;29/04/2022;14489;199
SO69254;29/04/2022;19836;306
SO69255;29/04/2022;26662;306
SO69256;29/04/2022;15244;306
SO69257;29/04/2022;19052;306
SO69258;29/04/2022;20318;306
SO69260;29/04/2022;14868;306
SO69261;29/04/2022;19032;306
SO69262;29/04/2022;19868;306
SO69263;29/04/2022;23899;306
SO69264;29/04/2022;13063;307
SO69265;29/04/2022;19307;307
SO69266;29/04/2022;15201;307
SO69267;29/04/2022;19734;307
SO69268;29/04/2022;16843;307
SO69269;29/04/2022;17811;308
SO69270;29/04/2022;14780;308
SO69271;29/04/2022;21570;309
SO69272;29/04/2022;22296;309
SO69273;29/04/2022;16778;309
SO69274;29/04/2022;21893;309
SO69275;29/04/2022;15207;309
SO69276;29/04/2022;23957;309
SO69277;29/04/2022;19899;309
SO69278;29/04/2022;18585;310
SO69279;29/04/2022;11176;310
SO69280;29/04/2022;11518;230
SO69281;29/04/2022;14910;248
SO69282;29/04/2022;14708;245
SO69283;29/04/2022;15252;215
SO69284;29/04/2022;14268;204
SO69285;29/04/2022;22442;125
SO69286;29/04/2022;18634;34
SO69287;29/04/2022;27345;226
SO69288;29/04/2022;19229;225
SO69289;29/04/2022;20113;221
SO69290;29/04/2022;28372;55
SO69291;29/04/2022;25564;206
SO69292;29/04/2022;15182;234
SO69294;29/04/2022;18401;169
SO69295;29/04/2022;16909;217
SO69296;29/04/2022;19445;238
SO69297;29/04/2022;17324;175
SO69298;29/04/2022;18968;230
SO69299;29/04/2022;21592;204
SO69300;29/04/2022;21351;200
SO69301;29/04/2022;14923;306
SO69302;29/04/2022;23315;247
SO69303;29/04/2022;27510;239
SO69304;29/04/2022;25058;209
SO69305;29/04/2022;12932;98
SO69306;29/04/2022;25915;200
SO69307;29/04/2022;18345;199
SO69308;29/04/2022;21078;238
SO69311;30/04/2022;24861;200
SO69312;30/04/2022;25996;200
SO69313;30/04/2022;15243;200
SO69314;30/04/2022;22299;200
SO69315;30/04/2022;12895;199
SO69316;30/04/2022;15590;199
SO69317;30/04/2022;15140;199
SO69318;30/04/2022;15730;199
SO69319;30/04/2022;19842;306
SO69320;30/04/2022;16833;306
SO69321;30/04/2022;21568;307
SO69322;30/04/2022;16881;307
SO69324;30/04/2022;14906;307
SO69325;30/04/2022;16367;308
SO69326;30/04/2022;14119;308
SO69327;30/04/2022;23279;308
SO69328;30/04/2022;16104;309
SO69329;30/04/2022;21587;310
SO69330;30/04/2022;14705;310
SO69332;30/04/2022;18556;310
SO69333;30/04/2022;28973;9
SO69334;30/04/2022;14446;303
SO69335;30/04/2022;23867;301
SO69336;30/04/2022;18021;301
SO69337;30/04/2022;14915;44
SO69338;30/04/2022;15227;267
SO69339;30/04/2022;20392;116
SO69340;30/04/2022;13587;180
SO69341;30/04/2022;13930;301
SO69342;30/04/2022;12750;269
SO69343;30/04/2022;21281;186
SO69344;30/04/2022;26227;250
SO69345;30/04/2022;16086;67
SO69346;30/04/2022;28261;294
SO69347;30/04/2022;24200;300
SO69348;30/04/2022;21875;100
SO69349;30/04/2022;21475;117
SO69350;30/04/2022;12590;160
SO69351;30/04/2022;11091;288
SO69353;30/04/2022;18579;300
SO69354;30/04/2022;26027;210
SO69355;30/04/2022;20921;302
SO69356;30/04/2022;21892;220
SO69357;30/04/2022;25778;12
SO69358;30/04/2022;24274;302
SO69359;30/04/2022;29294;97
SO69360;30/04/2022;14157;270
SO69361;30/04/2022;14792;238
SO69362;30/04/2022;17964;197
SO69363;30/04/2022;15610;239
SO69364;30/04/2022;14624;58
SO69365;30/04/2022;22010;267
SO69366;30/04/2022;24581;222
SO69367;30/04/2022;15977;309
SO69368;30/04/2022;26464;284
SO69369;30/04/2022;21116;143
SO69370;30/04/2022;12312;310
SO69371;30/04/2022;24369;79
SO69372;30/04/2022;20269;297
SO69373;30/04/2022;21674;310
SO69374;30/04/2022;20928;307
SO69375;30/04/2022;18142;307
SO69376;30/04/2022;23970;309
SO69377;30/04/2022;11566;96
SO69378;30/04/2022;11185;29
SO69379;30/04/2022;27848;254
SO69380;30/04/2022;15126;164
SO69381;30/04/2022;15421;63
SO69382;30/04/2022;11586;85
SO69383;30/04/2022;17501;145
SO69384;30/04/2022;27947;134
SO69385;30/04/2022;26578;241
SO69387;30/04/2022;16667;55
SO69566;01/05/2022;25546;200
SO69567;01/05/2022;24023;199
SO69568;01/05/2022;19284;199
SO69569;01/05/2022;11046;45
SO69570;01/05/2022;15665;286
SO69571;01/05/2022;16810;144
SO69572;01/05/2022;11357;183
SO69573;01/05/2022;26015;176
SO69574;01/05/2022;13133;159
SO69575;01/05/2022;22450;148
SO69576;01/05/2022;13123;8
SO69577;01/05/2022;11241;124
SO69578;01/05/2022;27641;135
SO69579;01/05/2022;14800;158
SO69580;01/05/2022;15265;139
SO69581;01/05/2022;17295;51
SO69582;01/05/2022;13625;138
SO69583;01/05/2022;22551;69
SO69584;01/05/2022;17555;77
SO69585;01/05/2022;24942;170
SO69586;01/05/2022;27541;147
SO69587;01/05/2022;25707;38
SO69588;01/05/2022;18564;72
SO69589;01/05/2022;22004;141
SO69590;01/05/2022;26827;25
SO69591;01/05/2022;19257;195
SO69592;01/05/2022;15647;55
SO69593;01/05/2022;21454;25
SO69594;01/05/2022;12819;118
SO69595;01/05/2022;12959;68
SO69596;01/05/2022;24463;291
SO69597;01/05/2022;22773;145
SO69598;01/05/2022;26043;28
SO69599;01/05/2022;21016;41
SO69600;01/05/2022;12330;127
SO69601;01/05/2022;18334;24
SO69602;01/05/2022;26433;126
SO69603;01/05/2022;27494;8
SO69604;01/05/2022;12545;163
SO69605;01/05/2022;20644;153
SO69606;01/05/2022;21042;122
SO69607;01/05/2022;28700;52
SO69608;01/05/2022;21999;84
SO69609;01/05/2022;25449;85
SO69610;01/05/2022;23991;179
SO69611;01/05/2022;12305;285
SO69612;01/05/2022;17416;38
SO69613;01/05/2022;28072;162
SO69614;01/05/2022;28399;196
SO69615;01/05/2022;23595;193
SO69616;01/05/2022;18743;198
SO69617;01/05/2022;16419;38
SO69618;01/05/2022;17003;190
SO69619;01/05/2022;11045;84
SO69620;01/05/2022;23419;71
SO69621;01/05/2022;12820;101
SO69622;01/05/2022;17439;52
SO69623;01/05/2022;12850;144
SO69624;01/05/2022;20549;110
SO69625;01/05/2022;17415;7
SO69626;01/05/2022;13402;181
SO69627;01/05/2022;17157;59
SO69628;01/05/2022;18076;70
SO69629;01/05/2022;21450;94
SO69630;01/05/2022;24949;128
SO69631;01/05/2022;25424;31
SO69632;01/05/2022;11219;96
SO69633;01/05/2022;12984;194
SO69634;01/05/2022;13539;60
SO69635;01/05/2022;29161;3
SO69636;01/05/2022;11176;115
SO69637;01/05/2022;28576;166
SO69638;01/05/2022;13920;145
SO69639;01/05/2022;13272;48
SO69640;01/05/2022;12357;126
SO69641;01/05/2022;12140;107
SO69642;01/05/2022;14100;286
SO69643;01/05/2022;14625;175
SO69644;01/05/2022;11049;16
SO69645;01/05/2022;16030;157
SO69646;01/05/2022;26063;163
SO69647;01/05/2022;18450;75
SO69648;01/05/2022;21399;183
SO69649;01/05/2022;13888;52
SO69650;01/05/2022;12708;103
SO69651;01/05/2022;14142;168
SO69652;01/05/2022;11712;78
SO69653;01/05/2022;21677;34
SO69654;01/05/2022;11211;120
SO69655;01/05/2022;28432;200
SO69656;01/05/2022;17527;145
SO69657;01/05/2022;29039;161
SO69658;01/05/2022;18258;62
SO69659;02/05/2022;17491;200
SO69660;02/05/2022;11621;200
SO69661;02/05/2022;15162;200
SO69662;02/05/2022;15289;200
SO69663;02/05/2022;20292;200
SO69664;02/05/2022;15719;200
SO69665;02/05/2022;16665;200
SO69666;02/05/2022;16961;199
SO69667;02/05/2022;28701;199
SO69668;02/05/2022;22379;199
SO69669;02/05/2022;26439;199
SO69670;02/05/2022;21420;199
SO69671;02/05/2022;20970;199
SO69672;02/05/2022;23739;307
SO69673;02/05/2022;18265;307
SO69674;02/05/2022;28721;308
SO69675;02/05/2022;11868;308
SO69676;02/05/2022;23550;308
SO69677;02/05/2022;27971;308
SO69678;02/05/2022;21700;308
SO69679;02/05/2022;16141;261
SO69680;02/05/2022;13124;272
SO69681;02/05/2022;17326;253
SO69682;02/05/2022;13128;102
SO69683;02/05/2022;18801;54
SO69684;02/05/2022;14803;264
SO69685;02/05/2022;11974;267
SO69686;02/05/2022;14354;275
SO69687;02/05/2022;21699;254
SO69688;02/05/2022;25447;298
SO69689;02/05/2022;23004;264
SO69690;02/05/2022;24041;125
SO69691;02/05/2022;16695;188
SO69692;02/05/2022;16492;299
SO69693;02/05/2022;20743;58
SO69694;02/05/2022;19997;33
SO69695;02/05/2022;21461;186
SO69696;02/05/2022;28553;265
SO69697;02/05/2022;23874;156
SO69698;02/05/2022;20381;121
SO69699;02/05/2022;11185;149
SO69700;02/05/2022;17709;292
SO69701;02/05/2022;14389;292
SO69702;02/05/2022;16421;301
SO69703;02/05/2022;15785;58
SO69704;02/05/2022;17604;299
SO69705;02/05/2022;13710;192
SO69706;02/05/2022;24983;269
SO69707;02/05/2022;11330;255
SO69708;02/05/2022;23010;281
SO69709;02/05/2022;18883;308
SO69710;02/05/2022;14595;109
SO69711;02/05/2022;14615;110
SO69712;02/05/2022;12746;308
SO69713;02/05/2022;13125;197
SO69714;02/05/2022;16120;159
